@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,3,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,83,13,0,86.458333,13.541667,0,0.66879,0.282764,0.335969,62.522769,70.734486,89.126448,51.337387,37.789061,0.928401,0.534764,0.393636,36.954794,0.384946,3966.967667,1,63,0.393939,13,0.606061,20,0,0,0.828947,1,0.906475,0.708796,0.957672,0.978615,0.864583,0.258523,0.741477,0.135417,0.887747,0.864583,0.854308,0.708796,0.957672,0.962627,0.830596,0.864583,1.215,0.001,0.29,0,290,0,13590,96701,13207,100,98.958333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,4,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,81,15,0,84.375,15.625,0,0.623824,0.302473,0.357209,66.880697,75.2065,89.126448,56.722783,32.403665,0.928401,0.590862,0.337538,32.611869,0.339707,3500.769884,0.968254,61,0.393939,13,0.606061,20,0.031746,2,0.824324,0.968254,0.890511,0.649008,0.906686,0.946097,0.84375,0.269435,0.730565,0.15625,0.853463,0.84375,0.834398,0.649008,0.906686,0.918328,0.808892,0.84375,1.154,0,0.26,0,260,0,13590,96701,13207,100,97.395833,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,5,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,80,16,0,83.333333,16.666667,0,0.595577,0.278833,0.344344,61.653754,72.497909,89.126448,52.665368,36.46108,0.928401,0.548598,0.379803,37.347099,0.389032,4009.080284,0.968254,61,0.424242,14,0.575758,19,0.031746,2,0.813333,0.968254,0.884058,0.625022,0.943723,0.972441,0.833333,0.289322,0.710678,0.166667,0.844762,0.833333,0.822061,0.625022,0.943723,0.948125,0.793881,0.833333,1.29,0.001,0.29,0,290,0,13590,96701,13207,100,94.791667,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,6,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,81,15,0,84.375,15.625,0,0.617834,0.310094,0.364444,68.565794,76.729601,89.126448,58.069061,31.057387,0.928401,0.604886,0.323514,31.30242,0.326067,3360.205103,0.984127,62,0.424242,14,0.575758,19,0.015873,1,0.815789,0.984127,0.892086,0.654793,0.92785,0.963298,0.84375,0.283865,0.716135,0.15625,0.861924,0.84375,0.831894,0.654793,0.92785,0.93126,0.804534,0.84375,1.193,0,0.28,0,280,0,13590,96701,13207,100,97.916667,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,7,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,89,7,0,92.708333,7.291667,0,0.832836,0.224317,0.276247,49.289469,57.752593,90.042506,38.634612,51.407893,0.937943,0.402444,0.535499,51.025053,0.531511,5483.590695,1,62,0.205882,7,0.794118,27,0,0,0.898551,1,0.946565,0.844722,0.996679,0.998229,0.927083,0.132966,0.867034,0.072917,0.934481,0.927083,0.924848,0.844722,0.996679,0.996812,0.915905,0.927083,1.654,0.001,0.41,0,410,0,13590,96701,13207,100,92.708333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,8,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,80,16,0,83.333333,16.666667,0,0.609756,0.306155,0.359015,67.271598,75.056093,90.042506,57.335566,32.70694,0.937943,0.597245,0.340697,32.983985,0.343583,3544.742432,0.951613,59,0.382353,13,0.617647,21,0.048387,3,0.819444,0.951613,0.880597,0.628744,0.908444,0.944226,0.833333,0.264073,0.735927,0.166667,0.83912,0.833333,0.825184,0.628744,0.908444,0.920879,0.802367,0.833333,1.121,0.001,0.24,0,240,0,13590,96701,13207,100,96.875,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,9,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,863,95,90,5,0,94.736842,5.263158,0,0.879655,0.255937,0.29689,56.468216,62.354245,88.511196,43.548026,44.96317,0.931697,0.4584,0.473297,44.064111,0.463833,4731.98762,1,62,0.151515,5,0.848485,28,0,0,0.925373,1,0.96124,0.886095,0.99609,0.997977,0.947368,0.098884,0.901116,0.052632,0.951296,0.947368,0.946231,0.886095,0.99609,0.996254,0.939637,0.947368,1.466,0.001,0.35,0,350,0,13590,96810,13098,100,96.842105,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,10,10,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,863,95,83,12,0,87.368421,12.631579,0,0.71328,0.280156,0.327696,61.811938,68.824243,88.511196,49.588653,38.922543,0.931697,0.521986,0.409711,38.223827,0.402356,4104.807037,0.935484,58,0.242424,8,0.757576,25,0.064516,4,0.878788,0.935484,0.90625,0.71656,0.956989,0.978918,0.873684,0.180625,0.819375,0.126316,0.87298,0.873684,0.871583,0.71656,0.956989,0.958921,0.856351,0.873684,1.227,0,0.29,0,290,0,13590,96810,13098,100,96.315789,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,1,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,82,14,0,85.416667,14.583333,0,0.662142,0.291934,0.344213,64.550454,72.470171,89.126448,53.337234,35.789214,0.928401,0.555596,0.372804,34.975444,0.364328,3754.491438,0.936508,59,0.30303,10,0.69697,23,0.063492,4,0.855072,0.936508,0.893939,0.669194,0.93747,0.968815,0.854167,0.220689,0.779311,0.145833,0.853965,0.854167,0.850189,0.669194,0.93747,0.9432,0.830303,0.854167,2.512,0.002,0.3,0,300,0,34048,96701,13207,100,98.4375,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,2,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,87,9,0,90.625,9.375,0,0.781155,0.267776,0.327553,59.208779,68.962577,89.126448,49.854293,39.272155,0.928401,0.519316,0.409085,40.606372,0.422983,4358.951795,0.984127,62,0.242424,8,0.757576,25,0.015873,1,0.885714,0.984127,0.932331,0.792723,0.944204,0.969685,0.90625,0.164547,0.835453,0.09375,0.911779,0.90625,0.903156,0.792723,0.944204,0.950107,0.889894,0.90625,3.226,0.001,0.44,0,440,0,34048,96701,13207,100,95.833333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,3,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,82,14,0,85.416667,14.583333,0,0.656968,0.272938,0.330622,60.350291,69.608858,89.126448,50.05022,39.076229,0.928401,0.521356,0.407044,38.773988,0.403896,4162.251743,0.952381,60,0.333333,11,0.666667,22,0.047619,3,0.84507,0.952381,0.895522,0.669965,0.940356,0.966917,0.854167,0.235119,0.764881,0.145833,0.857077,0.854167,0.848462,0.669965,0.940356,0.946803,0.827072,0.854167,2.951,0.001,0.37,0.01,370,10,34048,96701,13207,100,96.354167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,4,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,67,29,0,69.791667,30.208333,0,0.283951,0.402155,0.436909,88.921903,91.986353,89.126448,78.139492,10.986956,0.928401,0.813953,0.114447,10.39191,0.108249,1115.535086,0.84127,53,0.575758,19,0.424242,14,0.15873,10,0.736111,0.84127,0.785185,0.291233,0.739779,0.857444,0.697917,0.432404,0.567596,0.302083,0.683594,0.697917,0.684137,0.291233,0.739779,0.786036,0.638207,0.697917,2.201,0.001,0.27,0,270,0,34048,96701,13207,100,100,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,5,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,71,25,0,73.958333,26.041667,0,0.342105,0.363577,0.414057,80.391585,87.175012,89.126448,70.874228,18.25222,0.928401,0.738273,0.190127,18.691241,0.1947,2006.439207,0.936508,59,0.636364,21,0.363636,12,0.063492,4,0.7375,0.936508,0.825175,0.382518,0.800385,0.896248,0.739583,0.439439,0.560561,0.260417,0.741797,0.739583,0.709888,0.382518,0.800385,0.82989,0.657485,0.739583,1.962,0.002,0.19,0,190,0,34048,96701,13207,100,100,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,6,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,81,15,0,84.375,15.625,0,0.623824,0.262251,0.315058,57.987144,66.332002,89.126448,46.931891,42.194557,0.928401,0.488874,0.439527,41.904601,0.436506,4498.312132,0.968254,61,0.393939,13,0.606061,20,0.031746,2,0.824324,0.968254,0.890511,0.649008,0.974988,0.989456,0.84375,0.269435,0.730565,0.15625,0.853463,0.84375,0.834398,0.649008,0.974988,0.972048,0.808892,0.84375,2.812,0.002,0.37,0,370,0,34048,96701,13207,100,98.958333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,7,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,86,10,0,89.583333,10.416667,0,0.772296,0.244812,0.300389,53.792824,62.799802,90.042506,43.417089,46.625417,0.937943,0.452261,0.485681,45.456921,0.47351,4885.191322,0.919355,57,0.147059,5,0.852941,29,0.080645,5,0.919355,0.919355,0.919355,0.772296,0.966793,0.982324,0.895833,0.123537,0.876463,0.104167,0.895833,0.895833,0.895833,0.772296,0.966793,0.970094,0.886148,0.895833,3.058,0.001,0.41,0,410,0,34048,96701,13207,100,92.1875,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,8,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,82,14,0,85.416667,14.583333,0,0.689464,0.288283,0.336737,63.344717,70.39873,90.042506,51.815381,38.227125,0.937943,0.539744,0.398199,37.127394,0.386744,3990.028759,0.854839,53,0.147059,5,0.852941,29,0.145161,9,0.913793,0.854839,0.883333,0.692194,0.936433,0.969395,0.854167,0.146387,0.853613,0.145833,0.860443,0.854167,0.855787,0.692194,0.936433,0.939368,0.844444,0.854167,2.691,0.002,0.34,0,340,0,34048,96701,13207,100,97.916667,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,9,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,863,95,81,14,0,85.263158,14.736842,0,0.644765,0.301959,0.348249,66.6223,73.140976,88.511196,54.5636,33.947597,0.931697,0.574354,0.357343,33.338896,0.350936,3580.220637,0.983871,61,0.393939,13,0.606061,20,0.016129,1,0.824324,0.983871,0.897059,0.676907,0.936461,0.967051,0.852632,0.2627,0.7373,0.147368,0.868807,0.852632,0.842759,0.676907,0.936461,0.943713,0.8189,0.852632,2.632,0.002,0.34,0,340,0,34048,96810,13098,100,97.894737,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,1,10,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,863,95,81,14,0,85.263158,14.736842,0,0.65544,0.279975,0.336337,61.771806,70.639187,88.511196,51.04806,37.463136,0.931697,0.537348,0.394349,37.32233,0.392867,4007.996514,0.951613,59,0.333333,11,0.666667,22,0.048387,3,0.842857,0.951613,0.893939,0.668527,0.938905,0.96795,0.852632,0.234352,0.765648,0.147368,0.855759,0.852632,0.846934,0.668527,0.938905,0.946934,0.82628,0.852632,2.469,0.002,0.3,0,300,0,34048,96810,13098,100,95.789474,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,1,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,80,16,0,83.333333,16.666667,0,0.592357,0.281608,0.352475,61.877898,73.688929,90.042506,54.336953,35.705553,0.937943,0.56601,0.371933,37.317817,0.388727,4010.493308,1,62,0.470588,16,0.529412,18,0,0,0.794872,1,0.885714,0.648702,0.931689,0.963232,0.833333,0.303922,0.696078,0.166667,0.867521,0.833333,0.817216,0.648702,0.931689,0.940006,0.789011,0.833333,2.879,0.002,0.38,0,380,0,34048,96701,13207,100,95.833333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,2,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,76,20,0,79.166667,20.833333,0,0.519038,0.336587,0.391671,73.958604,81.883223,90.042506,65.066297,24.976209,0.937943,0.677774,0.260169,24.861399,0.258973,2671.819589,0.903226,56,0.411765,14,0.588235,20,0.096774,6,0.8,0.903226,0.848485,0.528919,0.860057,0.924386,0.791667,0.300206,0.699794,0.208333,0.789103,0.791667,0.784091,0.528919,0.860057,0.886162,0.757576,0.791667,2.086,0.002,0.24,0,240,0,34048,96701,13207,100,100,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,3,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,81,15,0,84.375,15.625,0,0.635258,0.314245,0.359239,69.483758,75.633717,89.126448,57.715972,31.410476,0.928401,0.601208,0.327192,30.740255,0.320211,3299.858744,0.936508,59,0.333333,11,0.666667,22,0.063492,4,0.842857,0.936508,0.887218,0.644666,0.917749,0.960882,0.84375,0.240575,0.759425,0.15625,0.84399,0.84375,0.838593,0.644666,0.917749,0.920309,0.81649,0.84375,2.16,0.002,0.25,0,250,0,34048,96701,13207,100,100,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,4,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,71,25,0,73.958333,26.041667,0,0.342105,0.337488,0.393872,74.623077,82.925417,89.126448,65.297128,23.82932,0.928401,0.680178,0.248222,24.445211,0.254638,2624.107758,0.936508,59,0.636364,21,0.363636,12,0.063492,4,0.7375,0.936508,0.825175,0.382518,0.873497,0.939475,0.739583,0.439439,0.560561,0.260417,0.741797,0.739583,0.709888,0.382518,0.873497,0.880052,0.657485,0.739583,2.105,0.002,0.22,0,220,0,34048,96701,13207,100,100,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,5,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,75,21,0,78.125,21.875,0,0.481481,0.331445,0.375071,73.286968,78.966987,89.126448,61.848757,27.277691,0.928401,0.644258,0.284143,27.196064,0.283292,2919.402201,0.904762,57,0.454545,15,0.545455,18,0.095238,6,0.791667,0.904762,0.844444,0.493829,0.899471,0.945999,0.78125,0.331034,0.668966,0.21875,0.777344,0.78125,0.771272,0.493829,0.899471,0.907766,0.738012,0.78125,1.954,0.002,0.21,0,210,0,34048,96701,13207,100,100,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,6,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,82,14,0,85.416667,14.583333,0,0.651633,0.291629,0.342887,64.483122,72.19108,89.126448,53.185449,35.941,0.928401,0.554015,0.374385,35.422091,0.36898,3802.43742,0.968254,61,0.363636,12,0.636364,21,0.031746,2,0.835616,0.968254,0.897059,0.672795,0.947571,0.973068,0.854167,0.249549,0.750451,0.145833,0.862232,0.854167,0.846507,0.672795,0.947571,0.95317,0.823529,0.854167,2.43,0.001,0.31,0,310,0,34048,96701,13207,100,96.354167,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,7,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,80,16,0,83.333333,16.666667,0,0.607963,0.310422,0.358136,68.638332,75.401512,89.126448,57.491323,31.635125,0.928401,0.598868,0.329533,31.804558,0.331297,3414.107845,0.936508,59,0.363636,12,0.636364,21,0.063492,4,0.830986,0.936508,0.880597,0.619991,0.921597,0.961779,0.833333,0.260462,0.739538,0.166667,0.834085,0.833333,0.826814,0.619991,0.921597,0.921488,0.802367,0.833333,1.975,0.002,0.22,0,220,0,34048,96701,13207,100,98.4375,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,8,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,862,96,74,22,0,77.083333,22.916667,0,0.434992,0.323468,0.381266,71.522983,80.271276,89.126448,62.365939,26.76051,0.928401,0.649645,0.278755,27.593506,0.287432,2962.066261,0.936508,59,0.545455,18,0.454545,15,0.063492,4,0.766234,0.936508,0.842857,0.466167,0.880712,0.940407,0.770833,0.37978,0.62022,0.229167,0.774222,0.770833,0.751442,0.466167,0.880712,0.89195,0.70989,0.770833,2.29,0.002,0.27,0,270,0,34048,96701,13207,100,98.958333,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,9,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.0139,863,95,81,14,0,85.263158,14.736842,0,0.660541,0.280888,0.336224,61.973334,70.615358,88.511196,50.73128,37.779916,0.931697,0.534013,0.397683,37.218311,0.391772,3996.82599,0.935484,58,0.30303,10,0.69697,23,0.064516,4,0.852941,0.935484,0.892308,0.667644,0.942326,0.973763,0.852632,0.220178,0.779822,0.147368,0.852563,0.852632,0.848664,0.667644,0.942326,0.93576,0.829487,0.852632,2.71,0.002,0.34,0,340,0,34048,96810,13098,100,96.315789,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,2,10,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.014,863,95,66,29,0,69.473684,30.526316,0,0.258412,0.343913,0.397523,75.8787,83.489663,88.511196,64.998583,23.512613,0.931697,0.684196,0.247501,22.524452,0.237099,2418.871658,0.870968,54,0.636364,21,0.363636,12,0.129032,8,0.72,0.870968,0.788321,0.273995,0.846041,0.929175,0.694737,0.460133,0.539867,0.305263,0.678316,0.694737,0.671782,0.273995,0.846041,0.851052,0.620576,0.694737,2.269,0.002,0.13,0,130,0,34048,96810,13098,100,99.473684,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,3,1,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.014,862,96,81,15,0,84.375,15.625,0,0.651163,0.28391,0.337201,62.776197,70.993846,89.126448,51.667057,37.459391,0.928401,0.538199,0.390202,36.874457,0.384109,3958.343792,0.888889,56,0.242424,8,0.757576,25,0.111111,7,0.875,0.888889,0.88189,0.651339,0.93747,0.971777,0.84375,0.197285,0.802715,0.15625,0.842773,0.84375,0.843163,0.651339,0.93747,0.93341,0.82556,0.84375,2.572,0.001,0.16,0,160,0,34048,96701,13207,100,96.875,?
win-for-x-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42,3,2,weka.classifiers.functions.NeuralNetwork,'-lr 0.0 -wp 1.0E-8 -mi 1000 -bs 0 -th 0 -hl 50,50 -di 0.2 -dh 0.5 -iw 0',2378254486583093360,20160421.014,862,96,80,16,0,83.333333,16.666667,0,0.589085,0.287226,0.34472,63.509515,72.577074,89.126448,53.378592,35.747856,0.928401,0.556027,0.372374,36.089638,0.375934,3874.096186,0.984127,62,0.454545,15,0.545455,18,0.015873,1,0.805195,0.984127,0.885714,0.631303,0.945166,0.972062,0.833333,0.303752,0.696248,0.166667,0.854067,0.833333,0.819231,0.631303,0.945166,0.950673,0.789011,0.833333,2.354,0.002,0.12,0,120,0,34048,96701,13207,100,98.4375,?
